Customer ID,Purchase Date,Month,Product Category,Product Price ,Quantity,total purchase,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn
41595,26-May-20,5,Elec,276,2,552,Cash,27,0,Jack Martin,Male,0
1385,26-May-20,5,Clothing,433,2,866,PayPal,45,0,Laurie Cantrell,Male,1
9891,26-May-20,5,Clothing,204,1,204,Credit Card,42,1,Charles Johnson,Male,0
29040,26-May-20,5,Home,410,3,1230,Credit Card,23,0,Jennifer Navarro,Female,0
33935,26-May-20,5,Books,444,5,2220,Credit Card,42,0,Daniel Jones,Female,0
13892,26-May-20,5,Clothing,179,2,358,Crypto,62,0,Corey Pineda,Female,1
32107,26-May-20,5,Clothing,167,4,668,Credit Card,57,0,Kristen Molina,Female,0
5964,26-May-20,5,Home,57,2,114,Credit Card,48,1,Ryan Owen,Female,0
9115,26-May-20,5,Elec,276,3,828,PayPal,20,1,Deanna Thomas,Male,1
28317,26-May-20,5,Books,176,2,352,PayPal,48,1,Mary Miller,Male,0
49262,26-May-20,5,Clothing,290,4,1160,Cash,45,0,Lisa Marks,Male,0
26607,26-May-20,5,Clothing,330,1,330,PayPal,42,1,Bethany Martin,Male,0
44615,26-May-20,5,Elec,359,2,718,PayPal,27,0,Douglas Mathews,Female,0
46639,26-May-20,5,Elec,330,5,1650,Credit Card,45,0,Billy Martinez,Female,0
20023,26-May-20,5,Clothing,339,3,1017,PayPal,57,1,Patricia Cole,Female,0
43539,26-May-20,5,Clothing,333,5,1665,Credit Card,61,1,Kristen Carter,Male,1
31229,26-May-20,5,Books,187,5,935,PayPal,57,0,Tiffany Perez,Male,1
22495,26-May-20,5,Elec,103,1,103,PayPal,66,0,Dylan Daniels,Female,0
18954,26-May-20,5,Books,134,5,670,Credit Card,41,1,John Black,Female,1
6990,26-May-20,5,Books,332,4,1328,Credit Card,39,1,Kevin Owens,Male,0
47962,26-May-20,5,Books,290,3,870,Credit Card,25,0,Rhonda Jones,Female,1
33122,26-May-20,5,Books,275,1,275,Cash,66,1,Lisa Wilkerson,Male,0
21006,26-May-20,5,Elec,480,5,2400,Crypto,45,0,Christopher Mcgrath,Female,0
15148,26-May-20,5,Elec,158,5,790,Credit Card,68,0,Michelle Moreno,Female,0
432,26-May-20,5,Elec,373,3,1119,Credit Card,46,0,Allen Wood,Female,0
22050,26-May-20,5,Home,233,4,932,Credit Card,56,1,Eric Rhodes,Male,0
3120,26-May-20,5,Elec,487,2,974,Cash,27,0,Elizabeth Huang,Female,0
17645,26-May-20,5,Home,273,3,819,Credit Card,68,0,Angela Moore,Female,0
21617,26-May-20,5,Clothing,11,1,11,Credit Card,57,0,Jared Lin,Female,0
43578,26-May-20,5,Home,225,1,225,PayPal,47,0,Olivia Gonzalez,Male,0
47043,26-May-20,5,Books,56,3,168,Cash,58,1,Cassandra Boone,Female,0
23872,26-May-20,5,Elec,198,2,396,PayPal,23,0,Mary Peterson,Male,0
29787,26-May-20,5,Clothing,209,1,209,Credit Card,46,0,Daniel Guerra,Male,0
46842,26-May-20,5,Books,279,5,1395,Credit Card,36,0,Jordan Gilbert,Male,0
40423,26-May-20,5,Clothing,87,2,174,PayPal,41,0,Ryan Page,Male,0
10703,26-May-20,5,Elec,64,5,320,PayPal,65,0,Anna Kelly,Female,0
1525,26-May-20,5,Elec,359,4,1436,PayPal,63,0,Sally Alvarado,Female,0
4047,26-May-20,5,Home,66,4,264,Cash,52,0,Tiffany Hardy,Female,0
38870,26-May-20,5,Clothing,170,5,850,PayPal,18,0,Ann Knapp,Female,0
3906,26-May-20,5,Clothing,166,5,830,Credit Card,26,0,Alyssa Martinez,Female,1
7392,26-May-20,5,Books,287,2,574,Credit Card,42,1,Lisa Daniels,Female,0
28066,26-May-20,5,Books,368,2,736,PayPal,27,0,Stephen Richardson,Male,0
34896,26-May-20,5,Books,220,5,1100,Credit Card,44,0,Amanda Duncan,Male,0
45713,26-May-20,5,Elec,24,2,48,PayPal,37,0,Krista Johnson,Female,0
22654,26-May-20,5,Books,111,1,111,Credit Card,34,1,Brian Jackson,Female,0
13579,26-May-20,5,Home,250,3,750,Cash,51,0,Robert Gibson,Female,0
2444,26-May-20,5,Clothing,164,2,328,Credit Card,25,1,Cynthia Norris,Male,0
47710,26-May-20,5,Home,204,1,204,Credit Card,24,0,Rebecca Frey,Male,0
6831,26-May-20,5,Clothing,164,4,656,PayPal,19,1,Mark Stevenson,Female,0
19240,26-May-20,5,Books,366,4,1464,PayPal,37,0,John Hendrix,Male,0
24085,26-May-20,5,Home,174,2,348,Cash,45,0,Victor Scott,Male,0
3388,27-May-20,5,Home,311,5,1555,Credit Card,55,1,Kerri Curtis,Male,1
23026,27-May-20,5,Clothing,80,3,240,PayPal,27,0,Kyle Garcia,Male,0
10395,27-May-20,5,Elec,217,2,434,Cash,37,1,Nicholas Marshall,Female,0
31827,27-May-20,5,Clothing,23,1,23,PayPal,49,1,Gwendolyn Hunt,Female,0
26748,27-May-20,5,Home,452,1,452,Credit Card,40,0,Diane Giles,Male,1
14671,27-May-20,5,Books,334,3,1002,Cash,26,1,David Turner,Female,1
13779,27-May-20,5,Clothing,27,4,108,Cash,64,1,Ms. Debra Mendez,Female,0
35974,27-May-20,5,Clothing,29,4,116,Crypto,35,0,Melissa Johnson,Male,0
8794,27-May-20,5,Home,304,3,912,Credit Card,29,1,Jonathon Cox,Male,0
36346,27-May-20,5,Clothing,499,3,1497,Cash,57,1,Travis Gordon,Female,0
46715,27-May-20,5,Clothing,238,3,714,PayPal,18,1,Sydney Kramer,Male,0
8813,27-May-20,5,Clothing,362,1,362,PayPal,55,1,Christopher Lee,Female,0
36903,27-May-20,5,Books,281,2,562,PayPal,69,0,Nicole White,Female,0
25700,27-May-20,5,Clothing,252,4,1008,Crypto,66,1,Christopher Perez,Male,0
34521,27-May-20,5,Home,481,2,962,PayPal,33,0,Patrick Morgan,Female,0
20933,27-May-20,5,Books,183,5,915,Credit Card,22,1,Daniel Soto,Female,0
49090,27-May-20,5,Home,118,5,590,Credit Card,42,1,Brandi Stone,Female,0
28741,27-May-20,5,Books,163,5,815,PayPal,57,1,Joseph Rich,Female,0
42531,27-May-20,5,Books,15,2,30,PayPal,53,1,Robin Davis,Female,0
1494,27-May-20,5,Books,477,3,1431,Credit Card,56,1,Melissa Koch,Female,0
46793,27-May-20,5,Books,18,3,54,PayPal,36,0,Mrs. Angelica Baker,Male,1
34787,27-May-20,5,Clothing,401,3,1203,PayPal,49,0,Christopher Mahoney,Male,1
15995,27-May-20,5,Books,26,4,104,Crypto,23,1,Amy Gutierrez,Female,0
45895,27-May-20,5,Home,149,3,447,Credit Card,54,0,Joshua Charles,Female,0
25545,27-May-20,5,Home,495,1,495,Credit Card,37,0,Jessica Gomez,Male,0
43804,27-May-20,5,Clothing,144,1,144,Credit Card,23,0,Erica Holt,Male,0
16,27-May-20,5,Books,28,3,84,PayPal,50,0,Melissa Kaufman,Male,1
2470,27-May-20,5,Elec,371,5,1855,Credit Card,48,0,Heather Payne,Male,0
46000,27-May-20,5,Clothing,396,4,1584,Cash,55,0,Vanessa Patterson,Male,0
3788,27-May-20,5,Clothing,112,3,336,Cash,18,0,Michael Schroeder,Male,0
26753,27-May-20,5,Clothing,105,2,210,Credit Card,42,0,Matthew Castillo,Female,0
35542,27-May-20,5,Clothing,452,5,2260,Credit Card,69,1,Jared Trevino,Male,0
36015,27-May-20,5,Home,64,4,256,PayPal,49,1,Jeremy Jackson,Male,0
15234,27-May-20,5,Books,447,4,1788,Credit Card,65,1,Caleb Russell,Male,0
12605,27-May-20,5,Books,311,1,311,Credit Card,32,0,Patricia Walker,Female,0
34466,27-May-20,5,Books,144,3,432,PayPal,34,0,Carmen Williams,Male,0
28839,27-May-20,5,Home,127,4,508,Cash,29,1,Michele Wright,Female,0
21484,27-May-20,5,Elec,205,2,410,Credit Card,58,0,Ashley Moses,Male,0
29417,27-May-20,5,Books,93,2,186,Cash,43,0,Jillian Sanchez,Male,0
17664,27-May-20,5,Clothing,296,4,1184,Credit Card,18,0,Ashley Bauer,Female,0
19654,27-May-20,5,Clothing,400,1,400,Cash,18,0,Rose Johnson,Female,0
36373,27-May-20,5,Home,122,1,122,PayPal,59,1,Jacob Vaughn,Female,1
5417,27-May-20,5,Clothing,173,4,692,Credit Card,38,1,Rachel Scott,Female,0
14192,27-May-20,5,Clothing,312,3,936,PayPal,24,0,David Reynolds,Female,0
32980,27-May-20,5,Books,75,4,300,Credit Card,54,0,James Brown,Male,0
46399,27-May-20,5,Clothing,426,4,1704,Credit Card,40,1,Joshua Willis,Male,0
8648,27-May-20,5,Clothing,262,4,1048,Cash,28,1,Leah Johnson,Male,0
6537,27-May-20,5,Clothing,137,2,274,Credit Card,22,0,Joseph Campos,Female,0
38839,27-May-20,5,Elec,113,1,113,Credit Card,42,1,Gerald Cook,Female,0
22462,27-May-20,5,Elec,273,4,1092,Cash,52,0,Michael Richardson,Male,1
48934,27-May-20,5,Clothing,99,1,99,Credit Card,59,1,Lori Lopez,Male,1
3911,27-May-20,5,Books,495,3,1485,Credit Card,54,1,Cassie Rubio,Male,1
27971,27-May-20,5,Elec,450,2,900,Credit Card,36,0,Shelly Scott,Female,0
41068,27-May-20,5,Clothing,83,2,166,PayPal,23,0,Jeremy Franklin,Female,0
16526,27-May-20,5,Books,56,4,224,Credit Card,31,0,Sandra White,Female,0
9917,27-May-20,5,Clothing,480,5,2400,Crypto,50,0,Andrea Thomas,Female,0
28877,27-May-20,5,Home,325,5,1625,Cash,48,1,Ashley Wood,Female,0
5009,27-May-20,5,Books,453,1,453,PayPal,28,0,Brooke Martin,Male,0
4818,27-May-20,5,Books,99,5,495,Cash,70,1,Greg Walker,Male,0
19670,27-May-20,5,Home,314,3,942,Cash,21,1,Robert Taylor,Female,0
44096,27-May-20,5,Clothing,220,2,440,Cash,58,1,Gilbert Martinez,Male,0
8264,27-May-20,5,Books,418,3,1254,Credit Card,49,0,Steven Preston,Female,1
33088,27-May-20,5,Home,487,2,974,Crypto,31,1,Alexander Rogers,Male,1
28619,27-May-20,5,Books,154,2,308,PayPal,19,0,David Kaiser,Male,0
3962,27-May-20,5,Home,371,1,371,PayPal,42,0,Laurie Anderson,Female,0
48600,27-May-20,5,Elec,396,4,1584,Cash,67,0,Amber Daugherty,Female,0
21155,27-May-20,5,Home,189,3,567,Crypto,50,0,Steven Stone,Female,0
43740,27-May-20,5,Elec,65,3,195,Credit Card,63,1,Mario Beck,Male,0
43970,27-May-20,5,Books,242,4,968,Cash,35,0,Christopher Harris,Female,0
8229,27-May-20,5,Elec,142,1,142,PayPal,69,1,James Shannon,Female,0
11849,27-May-20,5,Elec,16,2,32,Credit Card,19,1,Michael Santos,Male,0
8125,27-May-20,5,Books,159,1,159,PayPal,26,0,Stacie Goodwin,Female,0
27556,27-May-20,5,Books,171,4,684,Credit Card,32,0,Michael Wang,Male,0
15654,27-May-20,5,Clothing,37,3,111,PayPal,40,0,Debbie King,Male,1
14011,27-May-20,5,Books,223,1,223,Cash,45,1,Mrs. Theresa Daniels,Female,0
4134,27-May-20,5,Clothing,210,5,1050,PayPal,59,1,Carrie Robbins,Female,1
39715,27-May-20,5,Books,263,1,263,Credit Card,31,1,Leslie Watson,Male,0
15346,27-May-20,5,Home,58,2,116,PayPal,23,0,Amy Hernandez,Female,0
14635,27-May-20,5,Books,36,3,108,Cash,66,0,Brian Martin,Female,1
41714,27-May-20,5,Elec,47,3,141,Credit Card,23,0,Phyllis Baker,Female,0
40551,27-May-20,5,Clothing,415,1,415,Cash,58,0,James Lopez,Female,0
41142,27-May-20,5,Books,91,5,455,PayPal,29,1,Michael Cook,Female,0
13750,27-May-20,5,Elec,435,3,1305,Credit Card,28,1,Jared Robinson,Female,1
44291,27-May-20,5,Clothing,122,3,366,Cash,22,0,Nancy Thomas,Female,0
4800,27-May-20,5,Clothing,158,1,158,PayPal,19,1,Steven Williams,Female,0
21367,27-May-20,5,Clothing,265,2,530,PayPal,50,1,Jeffery Armstrong,Female,0
29125,27-May-20,5,Clothing,493,5,2465,Crypto,53,1,Joseph Hickman,Male,0
43219,27-May-20,5,Books,225,2,450,PayPal,39,0,Ashley Myers,Female,0
8778,27-May-20,5,Home,150,5,750,Cash,21,0,Kenneth Black,Male,0
23976,27-May-20,5,Books,252,3,756,PayPal,69,0,Donna Mora,Male,0
2552,27-May-20,5,Books,209,5,1045,PayPal,36,0,Nicholas Martinez,Female,1
12369,27-May-20,5,Books,193,1,193,PayPal,35,0,Deborah Lee,Male,0
35670,27-May-20,5,Clothing,386,2,772,Cash,59,0,Melanie Jacobs,Male,0
36669,27-May-20,5,Home,494,3,1482,PayPal,23,0,Cathy Suarez,Female,1
37647,27-May-20,5,Books,37,3,111,Credit Card,44,0,Scott Gordon,Female,0
5198,27-May-20,5,Clothing,263,5,1315,PayPal,26,1,Jason Palmer,Male,0
49575,27-May-20,5,Books,441,3,1323,PayPal,37,0,Savannah Clark,Female,1
39057,27-May-20,5,Books,367,3,1101,Crypto,51,1,Kimberly Jones,Male,0
34725,27-May-20,5,Books,410,4,1640,PayPal,30,0,William Johnson,Female,0
13501,27-May-20,5,Elec,77,5,385,PayPal,25,0,Robyn Rogers,Female,1
9555,27-May-20,5,Books,456,1,456,Credit Card,36,1,Christine Brown,Male,1
18673,27-May-20,5,Elec,72,1,72,Credit Card,19,0,Jennifer Reed,Male,0
32169,27-May-20,5,Home,296,3,888,Cash,59,0,Martin Robles,Male,0
46472,27-May-20,5,Clothing,186,1,186,PayPal,51,1,Dr. Richard Perez,Female,0
2859,27-May-20,5,Home,407,5,2035,PayPal,31,0,Susan Clayton,Male,0
34408,27-May-20,5,Home,142,4,568,Cash,20,0,Kimberly Phillips,Female,1
42669,27-May-20,5,Elec,441,1,441,Cash,46,1,Denise Rush,Male,0
25268,27-May-20,5,Clothing,88,4,352,Crypto,48,1,Andrew Garcia,Female,0
4432,27-May-20,5,Elec,80,3,240,Credit Card,69,0,Matthew Freeman,Female,0
21930,27-May-20,5,Books,304,1,304,PayPal,20,1,John Mendez,Female,0
6896,27-May-20,5,Home,200,1,200,PayPal,30,1,Angela Watkins,Female,0
10263,27-May-20,5,Home,200,4,800,Credit Card,56,1,Kayla Rose,Male,1
19575,27-May-20,5,Clothing,336,1,336,Credit Card,48,1,Pamela Mccoy DVM,Female,1
3440,27-May-20,5,Clothing,102,5,510,Credit Card,26,0,Raymond Cooley,Male,0
19097,27-May-20,5,Books,290,2,580,Credit Card,68,0,William Hall,Male,0
32743,27-May-20,5,Elec,14,4,56,Crypto,35,0,Jessica Roberson,Female,1
23626,27-May-20,5,Clothing,324,5,1620,Crypto,57,0,Elizabeth Gonzalez,Male,0
11704,27-May-20,5,Books,370,4,1480,PayPal,67,1,Sean Vasquez,Male,0
32951,28-May-20,5,Clothing,379,3,1137,Credit Card,54,0,Alexis Andrews,Female,0
24935,28-May-20,5,Elec,35,2,70,Crypto,41,0,Brittney Leon,Male,1
28273,28-May-20,5,Elec,264,2,528,Crypto,37,1,Marc Bowman,Male,0
49043,28-May-20,5,Home,419,5,2095,Credit Card,69,0,Nancy Moore,Female,1
31506,28-May-20,5,Clothing,118,1,118,PayPal,65,1,John Adams,Female,0
19859,28-May-20,5,Elec,134,5,670,Cash,40,1,Michael Garner,Female,1
46773,28-May-20,5,Elec,351,2,702,Credit Card,29,0,Charles Wagner,Male,0
14755,28-May-20,5,Elec,378,5,1890,Cash,68,0,Douglas Flowers,Female,0
27040,28-May-20,5,Clothing,290,2,580,Crypto,56,0,Brooke Mata,Male,0
35710,28-May-20,5,Home,145,5,725,Cash,28,0,Deanna Young,Female,0
30669,28-May-20,5,Home,102,1,102,Credit Card,35,0,Michelle Daniel,Male,0
42840,28-May-20,5,Books,154,1,154,PayPal,65,1,Kristen Howell,Male,0
34987,28-May-20,5,Books,244,4,976,PayPal,20,0,Brian Wright,Female,0
44623,28-May-20,5,Clothing,456,3,1368,PayPal,33,0,Jack Whitaker,Male,1
38864,28-May-20,5,Books,382,1,382,Crypto,40,0,Linda Stewart,Male,0
7268,28-May-20,5,Clothing,487,1,487,Credit Card,60,0,John Jensen,Female,1
48432,28-May-20,5,Books,34,4,136,PayPal,44,0,Eddie Hall,Male,0
35287,28-May-20,5,Home,311,4,1244,Credit Card,49,1,Carl Mcmahon,Male,0
49410,28-May-20,5,Clothing,161,2,322,Crypto,49,0,Vincent Price,Female,0
38735,28-May-20,5,Elec,228,1,228,PayPal,22,0,Robert Ball,Male,0
19408,28-May-20,5,Home,222,1,222,Credit Card,23,1,Suzanne Miller,Female,0
24360,28-May-20,5,Home,377,5,1885,Cash,55,0,Dominique Payne,Male,0
25131,28-May-20,5,Clothing,78,2,156,Credit Card,21,0,James Harris,Female,0
16023,28-May-20,5,Home,309,2,618,Credit Card,66,0,Tammy Price,Male,0
15441,28-May-20,5,Clothing,165,4,660,Credit Card,60,1,Abigail Clayton,Male,0
10551,28-May-20,5,Clothing,173,3,519,Crypto,45,0,Allen Bradford,Male,0
5859,28-May-20,5,Elec,91,1,91,PayPal,21,0,Amy Murray,Female,0
37831,28-May-20,5,Books,342,5,1710,Credit Card,22,1,Jeffrey Kennedy,Female,0
40813,28-May-20,5,Clothing,295,4,1180,PayPal,52,0,Joshua Lewis,Female,0
38983,28-May-20,5,Elec,50,2,100,PayPal,23,1,Benjamin Lewis,Male,0
28364,28-May-20,5,Books,306,3,918,Credit Card,29,0,Felicia Gonzales,Male,1
19210,28-May-20,5,Clothing,196,3,588,PayPal,68,0,Alex Miller,Male,0
16744,28-May-20,5,Clothing,196,3,588,Crypto,30,1,Diane Clark,Female,0
1866,28-May-20,5,Clothing,497,2,994,Credit Card,26,0,Joshua Gibson,Female,0
42668,28-May-20,5,Books,200,2,400,Cash,27,0,Kirk Shepard,Female,0
21379,28-May-20,5,Books,329,3,987,PayPal,68,1,Michael Harvey,Male,0
2819,28-May-20,5,Home,332,3,996,Credit Card,69,0,Amy Richardson,Female,0
38859,28-May-20,5,Books,336,2,672,Crypto,30,0,William Carson,Male,0
22153,28-May-20,5,Clothing,405,4,1620,Credit Card,22,0,Tony Christensen,Male,0
21329,28-May-20,5,Clothing,196,1,196,Crypto,43,1,Carol Aguilar,Male,1
29778,28-May-20,5,Clothing,474,2,948,Credit Card,41,0,Gabriel Riggs,Male,0
7813,28-May-20,5,Clothing,373,3,1119,Credit Card,38,1,Andrew Romero,Female,0
46950,28-May-20,5,Books,44,3,132,Credit Card,32,1,Tina Sullivan,Male,0
20959,28-May-20,5,Home,134,2,268,Cash,67,0,Stefanie Brown,Male,1
16232,28-May-20,5,Home,201,1,201,PayPal,62,0,Lori Tran,Female,0
38649,28-May-20,5,Clothing,182,4,728,Cash,33,0,Brittany Watts,Male,0
21824,28-May-20,5,Books,280,4,1120,Credit Card,38,0,Charles Moore,Female,0
8374,28-May-20,5,Books,343,2,686,Cash,51,0,Brittany Martin,Male,0
21652,28-May-20,5,Books,265,3,795,PayPal,34,0,Corey Cooper,Female,0
16422,28-May-20,5,Clothing,323,2,646,Credit Card,54,0,Michael Henderson,Female,0
30664,28-May-20,5,Books,148,5,740,Credit Card,51,0,Anne Davis,Male,0
40016,28-May-20,5,Clothing,168,5,840,PayPal,44,1,Eric Smith,Female,0
17465,28-May-20,5,Books,487,5,2435,Credit Card,48,0,Kathy Vaughn,Female,0
45414,28-May-20,5,Books,456,4,1824,Crypto,56,0,Karina Smith,Female,1
173,28-May-20,5,Books,429,3,1287,Cash,41,1,Nicole Dunn,Male,0
31054,28-May-20,5,Books,21,1,21,Credit Card,64,1,Brandon Vega,Male,0
14129,28-May-20,5,Books,436,5,2180,Credit Card,56,0,Ashley Ross,Male,0
32453,28-May-20,5,Clothing,259,2,518,Credit Card,70,0,Marco Adams,Male,0
25541,28-May-20,5,Books,150,5,750,PayPal,59,0,Seth Gutierrez,Male,0
30945,28-May-20,5,Books,204,4,816,Cash,23,0,Linda Bauer,Female,1
22880,28-May-20,5,Clothing,312,2,624,PayPal,33,0,Robert King,Male,0
4605,28-May-20,5,Clothing,139,3,417,Credit Card,32,1,Sharon Martinez,Male,0
27185,28-May-20,5,Books,262,3,786,Cash,46,0,Jeremy Carr,Female,1
25843,28-May-20,5,Home,268,4,1072,Credit Card,64,0,Phillip Gonzalez,Male,0
37443,28-May-20,5,Home,287,5,1435,Credit Card,67,1,Bonnie Hayden,Male,0
36720,28-May-20,5,Elec,340,3,1020,Cash,42,0,Miguel Morgan,Female,0
44480,28-May-20,5,Home,477,4,1908,Credit Card,63,0,Chelsea Carlson,Female,0
17725,28-May-20,5,Elec,266,4,1064,Credit Card,25,1,Megan Baxter,Male,0
21318,28-May-20,5,Clothing,367,5,1835,Credit Card,34,0,Nicole Wallace,Male,0
17780,28-May-20,5,Clothing,38,1,38,PayPal,57,1,Cody Parker,Male,1
39407,28-May-20,5,Books,36,2,72,Crypto,64,0,Mary Decker,Male,0
42842,28-May-20,5,Clothing,391,3,1173,Crypto,54,1,Rachel Fox,Female,0
22955,28-May-20,5,Clothing,54,5,270,Credit Card,20,0,John Richards,Female,1
38034,28-May-20,5,Books,54,2,108,PayPal,68,1,Belinda Vargas,Male,0
42528,28-May-20,5,Books,355,3,1065,Credit Card,19,1,Tracy Matthews,Male,0
2248,28-May-20,5,Clothing,433,2,866,Credit Card,55,0,Michelle Jones,Female,0
7089,28-May-20,5,Clothing,473,4,1892,PayPal,29,1,Brady Alexander,Female,0
15578,28-May-20,5,Books,466,2,932,Credit Card,32,1,Amber Campbell,Female,1
35411,28-May-20,5,Elec,376,2,752,Cash,21,0,Colton Williams,Female,1
48925,28-May-20,5,Clothing,299,3,897,PayPal,54,1,Robert Arnold,Female,0
30476,28-May-20,5,Elec,34,1,34,Crypto,67,0,Dylan Ingram,Male,0
33049,28-May-20,5,Books,247,2,494,PayPal,62,0,Rhonda Hines,Female,1
35216,28-May-20,5,Books,309,2,618,Cash,42,0,Brandon Jones,Male,0
19217,28-May-20,5,Home,455,1,455,Credit Card,56,0,Tracy Doyle,Female,1
21944,28-May-20,5,Elec,473,4,1892,Credit Card,52,1,Linda Mitchell,Female,0
47815,28-May-20,5,Clothing,423,5,2115,Cash,42,0,Beverly Warren,Female,1
18966,28-May-20,5,Books,57,4,228,Cash,23,0,Bradley Perez,Female,0
37520,28-May-20,5,Home,198,1,198,Credit Card,24,0,Natalie Schmitt,Male,1
17259,28-May-20,5,Elec,182,5,910,PayPal,45,1,Christopher Long,Male,0
42341,28-May-20,5,Books,113,5,565,Credit Card,39,1,Daniel Harris,Male,0
1086,28-May-20,5,Books,77,3,231,PayPal,38,1,Theresa Woodard,Female,1
3447,28-May-20,5,Books,420,4,1680,Credit Card,57,0,Casey Fox,Male,0
28204,28-May-20,5,Books,16,1,16,Credit Card,45,1,Katie Johnson,Female,0
12435,28-May-20,5,Clothing,276,3,828,PayPal,50,0,Edward Shepherd MD,Female,0
19464,28-May-20,5,Clothing,100,1,100,Credit Card,32,1,Zachary Hall,Female,0
43117,28-May-20,5,Elec,37,1,37,Credit Card,59,0,Diane Olson,Male,0
21279,28-May-20,5,Clothing,268,1,268,Credit Card,40,1,Donna Brandt,Female,1
46506,28-May-20,5,Books,274,3,822,PayPal,45,0,James Cooper,Male,0
49387,28-May-20,5,Home,47,4,188,Cash,28,0,Justin Kelly,Male,1
22033,28-May-20,5,Elec,44,2,88,Credit Card,23,0,Jerry Miller,Female,1
37240,28-May-20,5,Home,221,2,442,Cash,57,0,Richard Edwards,Male,0
30282,28-May-20,5,Clothing,294,3,882,Credit Card,30,1,Cole Reyes,Male,1
37275,28-May-20,5,Clothing,392,1,392,Crypto,65,1,Sara Huffman,Female,0
41,28-May-20,5,Elec,88,4,352,PayPal,54,0,Andrew Garcia,Male,1
3683,28-May-20,5,Clothing,419,4,1676,PayPal,39,0,Troy Nguyen,Female,1
32837,28-May-20,5,Elec,224,3,672,PayPal,55,0,Brian Thompson,Female,0
30325,28-May-20,5,Home,199,5,995,PayPal,21,1,April Galloway,Male,0
7814,28-May-20,5,Elec,276,5,1380,Credit Card,28,0,James Reilly,Male,0
19813,28-May-20,5,Clothing,146,3,438,Credit Card,49,1,Kelly Perez,Female,0
47582,28-May-20,5,Books,121,2,242,PayPal,65,0,Kayla King,Female,0
11414,28-May-20,5,Clothing,128,2,256,PayPal,32,0,William Fuller,Male,0
42214,28-May-20,5,Books,487,1,487,Credit Card,22,0,Robert Proctor,Female,1
23754,28-May-20,5,Books,39,5,195,Credit Card,59,0,James Dixon,Male,0
1875,28-May-20,5,Elec,187,1,187,Credit Card,55,0,Barbara Osborn,Female,0
15799,28-May-20,5,Clothing,330,4,1320,Credit Card,52,0,Gloria Stout,Male,0
42745,28-May-20,5,Elec,219,1,219,Cash,55,0,Kayla Knox,Female,0
30746,28-May-20,5,Clothing,262,4,1048,Credit Card,68,0,Cindy Martin,Female,1
38071,28-May-20,5,Clothing,86,1,86,PayPal,35,0,Johnny Myers,Female,1
6209,28-May-20,5,Home,334,4,1336,Credit Card,68,0,Mark Young,Female,0
33311,28-May-20,5,Clothing,331,2,662,Credit Card,68,1,Keith Castillo,Male,0
47817,28-May-20,5,Home,103,1,103,Credit Card,34,0,Brandy Reid,Female,0
26932,28-May-20,5,Books,273,2,546,Credit Card,54,1,Jessica Noble,Female,0
17210,28-May-20,5,Clothing,456,1,456,Cash,33,1,Chloe Goodman,Male,0
28622,29-May-20,5,Home,383,3,1149,Credit Card,69,0,Danny Ramos,Male,0
35280,29-May-20,5,Elec,383,1,383,Crypto,36,0,Bryan Mclaughlin,Female,0
4701,29-May-20,5,Books,125,2,250,Credit Card,65,1,Catherine Smith,Female,0
37193,29-May-20,5,Books,102,3,306,Credit Card,63,1,Jessica Coleman,Male,1
38090,29-May-20,5,Books,497,3,1491,PayPal,68,0,Melissa Hernandez,Male,0
38268,29-May-20,5,Books,83,3,249,PayPal,31,1,Diane Brown,Female,0
41078,29-May-20,5,Books,472,4,1888,Credit Card,23,1,Terry Vasquez,Female,1
19704,29-May-20,5,Clothing,249,4,996,PayPal,46,0,Michael Carrillo,Male,0
35045,29-May-20,5,Books,148,4,592,Credit Card,70,0,Misty Baker,Male,0
6767,29-May-20,5,Home,486,2,972,PayPal,59,1,Jennifer Hebert,Female,1
4137,29-May-20,5,Elec,358,4,1432,Credit Card,21,0,Kelsey Wright,Female,1
16069,29-May-20,5,Home,347,1,347,Credit Card,52,1,Joseph Gomez,Male,0
10081,29-May-20,5,Books,395,2,790,Credit Card,39,0,Nathan Holt,Female,0
49895,29-May-20,5,Home,425,2,850,PayPal,66,1,Marvin Peterson,Female,0
6774,29-May-20,5,Clothing,215,5,1075,Cash,62,1,Alejandra Richards,Male,0
49219,29-May-20,5,Elec,491,2,982,Credit Card,19,1,Andrew Leblanc,Female,0
41764,29-May-20,5,Books,442,4,1768,Credit Card,23,0,Jacob Parker,Female,0
7465,29-May-20,5,Clothing,252,5,1260,Credit Card,61,0,Alyssa Oliver,Male,0
28160,29-May-20,5,Books,244,3,732,Credit Card,43,0,Shawna Waters,Male,1
7046,29-May-20,5,Books,338,4,1352,PayPal,42,1,Jessica Blair,Male,0
3677,29-May-20,5,Books,274,1,274,Cash,51,1,Jason Brown,Female,0
8,29-May-20,5,Elec,403,4,1612,Credit Card,50,0,Michael Weber,Female,0
33517,29-May-20,5,Elec,333,3,999,Cash,29,0,Robert Webb,Male,0
13106,29-May-20,5,Clothing,380,2,760,Cash,63,1,Joseph Marquez,Female,0
47538,29-May-20,5,Clothing,486,1,486,PayPal,64,0,Lisa Newman,Male,0
33276,29-May-20,5,Clothing,423,3,1269,Credit Card,49,0,Gary Ewing DDS,Female,0
34621,29-May-20,5,Books,195,5,975,Credit Card,65,0,Patrick Wilson,Male,0
